Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Hell's Kitchen: The Game,4,2008,8,5,0.37,0,0,0.0,57
Yu-Gi-Oh! Forbidden Memories (JP sales),13,1999,4,14,0.48,0,0,0.0,137
George of the Jungle and the Search for the Secret,4,2008,2,153,0.05,661,1,22.0,80
Family Party: 90 Great Games Party Pack,1,2010,6,58,0.33,692,4,0.0,25
Arcana Heart 3,5,2011,10,148,0.05,977,3,34.0,279
Madden NFL 08,6,2007,1,7,0.97,57,1,43.15,205
Disney Sports Skateboarding,20,2002,1,14,0.06,741,1,20.35,280
Need for Speed Underground,9,2003,3,7,0.29,645,1,42.6,112
007: Quantum of Solace,15,2008,9,4,0.03,6,3,38.15,68
Romance of the Three Kingdoms XI,7,2007,12,48,0.07,393,4,38.7,260
Company of Heroes: Anthology,15,2009,12,28,0.18,0,0,0.0,0
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,7,2008,4,91,0.13,463,2,43.85,148
NBA 2K12,15,2011,1,2,0.16,83,1,46.55,15
Night Warriors: Darkstalkers' Revenge,24,1995,10,17,0.34,0,0,0.0,1136
Tokimeki Memorial 2,13,1999,8,14,0.39,0,0,0.0,35
Dynasty Warriors 6 Empires,5,2009,9,48,0.24,188,3,33.15,83
Rally Championship,20,2003,3,113,0.01,442,1,31.5,19
Marble Madness / Klax,9,2005,5,84,0.03,1457,1,0.0,220
Power Rangers Samurai,4,2011,9,25,0.32,772,4,0.0,26
S.Y.K Renshouden Portable,17,2011,11,323,0.04,0,0,0.0,76
Samurai Deeper Kyo,13,2002,10,25,0.05,0,0,0.0,192
The LEGO Movie Videogame,23,2014,9,19,0.29,182,4,2.8,153
Rugrats: Royal Ransom,7,2002,2,28,0.35,260,1,0.0,154
D.Gray-man: Sousha no Shikaku,7,2008,11,14,0.02,0,0,0.0,1
Evolution Skateboarding,7,2002,1,14,0.26,69,3,25.35,3
Phantasy Star Collection,9,2002,4,10,0.11,80,1,42.05,157
Wolfenstein 3D,9,2002,7,176,0.17,1041,2,31.5,28
Cabela's North American Adventures,6,2010,1,4,0.12,565,3,0.0,205
SD Gundam G Generation Genesis,10,2016,12,25,0.08,0,0,0.0,8993
Rock Band 2,1,2008,6,31,1.02,58,3,49.85,25
The Sims: Bustin' Out,20,2003,8,7,0.66,89,3,45.0,2274
Supremacy MMA,6,2011,10,11,0.12,1169,2,26.75,53
WRC: FIA World Rally Championship,17,2005,3,3,0.03,50,1,37.4,70
Toy Story 2: Buzz Lightyear to the Rescue!,13,1998,2,4,1.71,0,0,0.0,79
The Idolmaster: Gravure For You! Vol. 2,6,2011,6,25,0.05,0,0,0.0,229
Sigma Harmonics,4,2008,4,15,0.07,0,0,0.0,12
Bratz Ponyz 2,4,2008,11,102,0.26,422,1,0.0,167
Star Wars Knights of the Old Republic II: The Sith Lords,14,2004,4,4,1.37,78,3,47.3,515
Medal of Honor: Frontline,7,2002,7,7,6.83,36,3,48.25,41
Thief (2014),6,2014,9,15,0.35,0,0,0.0,17
Crayola: Treasure Adventures,4,2007,5,153,0.46,661,1,32.5,88
Animal Crossing: City Folk,1,2008,8,0,4.62,0,1,40.3,24
Chocobo Racing,13,1999,3,9,0.44,0,0,0.0,98
Supreme Commander 2,5,2010,12,15,0.34,765,4,41.05,371
SD Gundam: Gashapon Wars,20,2005,12,25,0.07,0,0,0.0,333
The Lord of the Rings: Conquest,6,2009,9,7,0.74,93,3,30.55,17
iCarly 2: iJoin The Click!,1,2010,11,4,0.1,459,1,4.5,189
Saw II: Flesh & Blood,6,2010,9,14,0.18,0,0,0.0,17
Totally Spies! 2: Undercover,4,2006,9,10,0.02,0,0,0.0,26
Catherine,5,2011,11,41,0.31,355,2,44.95,213
Neo Angelique Special,17,2008,11,48,0.01,0,0,0.0,76
Juiced 2: Hot Import Nights,15,2007,3,28,0.01,548,3,33.0,208
Space Invaders Revolution,4,2005,7,70,0.01,457,1,27.1,56
SingStar Summer Party,7,2008,6,3,0.54,0,0,0.0,73
Full Spectrum Warrior,7,2005,12,28,0.3,93,2,41.0,260
Inazuma Eleven GO Strikers 2013,1,2012,4,37,0.1,0,0,0.0,50
Santa Claus Is Comin' to Town!,1,2011,5,67,0.06,112,1,0.0,450
Ao no Kanata no Four Rhythm,23,2016,11,53,0.03,0,0,0.0,22
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,6,2015,9,25,0.02,0,0,0.0,17
Triple Play 97,13,1996,1,192,0.38,0,0,0.0,42
Trollz: Hair Affair!,9,2005,6,5,0.04,0,0,0.0,104
Inspector Gadget: Gadget's Crazy Maze,13,2001,5,5,0.05,0,0,0.0,321
Namco Museum Megamix,1,2010,6,25,0.19,145,1,26.5,25
Countdown: The Game,4,2009,5,51,0.15,0,0,0.0,88
Test Drive Unlimited,5,2006,3,10,0.32,480,4,45.0,575
Big Bass World Championship,13,1997,1,200,0.36,0,0,0.0,42
Gakuen K: Wonderful School Days,17,2014,11,323,0.02,0,0,0.0,76
Sekirei: Mirai Kara no Okurimono,7,2009,11,79,0.01,0,0,0.0,1
Madden NFL 06,4,2005,1,7,0.12,293,1,36.15,65
The Night of the Rabbit,15,2013,11,400,0.03,1084,0,41.25,124
Mystery Dungeon: Shiren the Wanderer,4,2006,4,8,0.52,196,1,38.6,12
Are You Smarter Than A 5th Grader?,4,2007,6,51,0.53,616,1,0.0,38
Nobunaga no Yabou: Tendou with Power-Up Kit,6,2011,12,48,0.07,0,0,0.0,209
M&M's Kart Racing,4,2008,3,84,0.12,0,0,0.0,1922
The Golden Compass,6,2007,9,8,0.28,110,4,22.4,17
Moujuutsukai to Oujisama: Snow Bride,7,2011,11,323,0.02,0,0,0.0,1
Minna de Dokusho: Keatai Shousetsu Desu,17,2008,6,539,0.02,0,0,0.0,67
Pokken Tournament,19,2016,10,25,1.01,247,4,42.0,164
Deus Ex,15,2000,4,21,0.01,774,2,49.65,49
Ready 2 Rumble Boxing: Round 2,13,2000,10,39,0.52,624,3,34.0,192
Mega Man Battle Network 2,9,2002,9,5,0.31,48,1,45.0,179
Disgaea 2: Cursed Memories,7,2006,4,48,0.33,579,3,45.2,148
Shaun White Skateboarding,15,2010,1,5,0.03,52,3,3.65,15
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,1,2010,1,14,0.07,0,0,0.0,6
Showdown: Legends of Wrestling,14,2004,10,30,0.12,310,3,28.5,168
"Monsters, Inc.",7,2002,11,3,0.32,250,1,29.6,1
Virtual Pool 64,12,1998,1,67,0.1,0,0,0.0,605
Scribblenauts Unmasked: A DC Comics Adventure,11,2013,5,19,0.1,184,4,37.1,1717
Need for Speed: Shift,15,2009,3,7,0.06,150,1,44.4,208
Tony Hawk: Shred,6,2010,1,4,0.28,562,1,31.35,205
Suikoden II,13,1998,4,14,0.68,69,3,45.2,137
Yu-Gi-Oh! GX: Spirit Caller (American Sales),4,2006,6,14,0.22,0,0,0.0,38
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,17,2011,11,25,0.05,0,0,0.0,76
F1 2011,15,2011,3,34,0.19,294,1,45.1,208
Championship Manager 3,15,2003,1,21,1.01,0,0,0.0,15
Boktai 2: Solar Boy Django,9,2004,4,14,0.04,44,3,43.25,157
Summer Athletics,15,2008,1,233,0.01,335,0,0.0,15
LEGO Indiana Jones 2: The Adventure Continues,6,2009,9,4,0.89,50,4,38.55,17
SaGa 2: Hihou Densetsu - Goddess of Destiny,4,2009,4,15,0.17,0,0,0.0,12
Call of Duty: The War Collection,5,2010,7,4,0.06,1404,2,0.0,105
RLH: Run Like Hell,14,2003,7,291,0.04,1236,2,31.5,100
The Smurfs 2,6,2013,2,5,0.09,278,1,2.5,692
Pocket Monsters Stadium,12,1998,12,0,1.37,0,0,0.0,530
Sega Superstars Tennis,5,2008,1,8,2.89,129,4,36.9,58
Zumba Fitness,5,2010,1,11,2.37,38,1,23.75,58
Skylanders: Trap Team,6,2014,9,4,0.66,140,4,3.5,17
The Berenstain Bears and the Spooky Old Tree,9,2005,2,25,0.05,0,0,0.0,11
Tropico 3: Gold Edition,15,2010,12,206,0.01,760,3,0.0,0
Jikkyou Powerful Pro Baseball 2016,6,2016,1,14,0.12,0,0,0.0,205
Spy Hunter / Super Sprint,9,2005,3,84,0.02,0,0,0.0,112
Peter Jackson's King Kong: The Official Game of the Movie,14,2005,9,5,0.53,195,3,45.25,84
The Witcher 3: Wild Hunt,10,2015,4,25,3.97,81,2,50.6,1056
Reel Fishing Paradise 3D,11,2011,1,214,0.19,495,1,28.5,171
Mario vs. Donkey Kong 2: March of the Minis,4,2006,5,0,1.19,344,1,41.95,88
Sesame Street: Once Upon A Monster,5,2011,6,19,0.52,406,1,42.95,30
Metroid Prime Pinball,4,2005,6,0,0.25,518,1,43.45,38
Dynasty Warriors 7,5,2011,9,48,0.24,188,3,33.0,83
Sega Superstars Tennis,7,2008,1,8,0.38,129,4,39.15,3
Arcana Heart 3,6,2011,10,148,0.2,977,3,40.25,53
Aqua Aqua,7,2000,5,76,0.11,1217,1,39.5,277
Ape Escape: On the Loose,17,2005,2,3,0.7,514,1,36.2,510
Condemned 2: Bloodshot,5,2008,9,8,0.63,124,2,44.2,83
Metroid Prime: Federation Force,11,2016,9,0,0.05,1446,3,34.55,48
Tales of Vesperia,6,2009,4,25,0.45,247,0,0.0,493
Narcissus: Moshimo Ashita ga Runara,17,2010,11,154,0.02,0,0,0.0,76
IGT Slots: Lucky Larry's Lobstermania,15,2011,8,546,0.02,0,0,0.0,199
Rogue Trooper: Quartz Zone Massacre,1,2009,7,356,0.07,248,3,39.1,379
Petz: Horsez 2,7,2007,8,5,0.26,12,1,0.0,8
Aliens vs Predator,5,2010,7,8,1.06,248,2,35.65,105
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,4,2008,6,366,0.02,0,0,0.0,38
Personal Trainer: Math,4,2007,5,0,1.69,215,1,31.5,88
Super Robot Taisen F Kanketsuhen,24,1998,12,56,0.55,0,0,0.0,673
Def Jam: Fight for NY,20,2004,10,7,0.22,0,0,0.0,9695
Meiji Toukyou Renka: Twilight Kiss,17,2015,9,308,0.02,0,0,0.0,34
Metroid: Zero Mission,9,2004,11,0,0.84,0,1,49.0,1591
The Sims 2: Bon Voyage,15,2007,8,7,0.03,89,3,40.65,199
Satisfashion,1,2010,6,160,0.01,1497,1,0.0,25
GoldenEye: Rogue Agent,20,2004,7,7,0.36,36,3,33.35,31
Super Duper Sumos,9,0,9,53,0.03,897,1,28.5,179
NHL 97,13,1996,1,7,0.47,0,0,0.0,42
Red Faction: Guerrilla,6,2009,7,28,0.74,119,2,46.55,78
MAPLUS: Portable Navi 3,17,2009,6,401,0.02,0,0,0.0,67
MLB 2004,7,2003,1,3,0.66,398,1,34.45,3
Attack on Titan (KOEI),10,2016,9,48,0.28,0,0,0.0,32
Sonic & All-Stars Racing Transformed,15,2013,3,8,0.01,0,0,0.0,208
Halo Wars,5,2009,12,1,2.62,153,3,44.6,371
JoJo's Bizarre Adventure: All Star Battle,11,2012,10,2,0.06,0,0,0.0,21
Jampack: Summer 2003 (RP-T),7,2003,6,3,0.19,0,0,0.0,73
Mobile Suit Gundam: MS Sensen 0079,1,2007,8,25,0.11,0,0,0.0,24
Battle Hunter,13,1999,12,162,0.04,0,0,0.0,20
Challenge Me: Word Puzzles,4,2011,5,347,0.03,1284,4,0.0,88
Monster Hunter G,1,2009,4,12,0.25,0,0,0.0,50
Silent Scope 2: Dark Silhouette,7,2001,7,14,0.19,85,2,32.0,41
Monster High 13 Wishes,11,2013,9,241,0.02,688,1,0.0,48
Defiance,6,2013,7,149,0.35,529,2,32.95,78
Black & Bruised,20,2003,10,23,0.05,0,0,0.0,9695
Bleach GC: Tasogare Ni Mamieru Shinigami,20,2005,10,8,0.09,0,0,0.0,9695
Skylanders SWAP Force,5,2013,2,4,1.32,67,4,44.35,693
Silent Hill: Downpour,6,2012,9,14,0.46,662,2,35.45,17
Minecraft,6,2014,6,3,5.26,0,0,0.0,229
Guitar Hero: Smash Hits,7,2009,6,4,0.22,185,3,38.65,73
Shaun White Skateboarding,5,2010,1,5,0.16,52,3,33.15,58
Tom Clancy's Splinter Cell: Blacklist,19,2013,9,5,0.12,405,2,41.4,164
Deadly Creatures,1,2009,9,28,0.22,167,3,40.4,106
The Lost Vikings,9,2003,5,4,0.05,74,1,42.05,220
Pachinko Kaou: Misora Hibari,7,2007,6,378,0.02,0,0,0.0,73
Command & Conquer Renegade,15,2002,7,7,0.01,0,0,0.0,498
Imagine: Reporter,4,2010,8,5,0.09,239,1,0.0,57
EyeToy: AntiGrav,7,2004,1,3,0.43,58,1,39.4,3
F1 ROC: Race of Champions,8,1992,1,83,0.28,0,0,0.0,27
NBA 2K7,7,2006,1,2,0.78,477,1,44.7,3
The Legend of Zelda: Twilight Princess,1,2006,9,0,7.15,0,3,52.0,106
Final Fantasy Explorers,11,2014,4,15,0.54,589,4,38.0,37
Star Wars: Jedi Starfighter,14,2002,8,4,0.44,527,3,41.6,956
Gran Turismo (PSP),17,2009,3,3,3.25,0,0,0.0,70
Future Cop L.A.P.D.,13,1997,8,7,0.3,0,0,0.0,35
Trapped Dead,15,2011,12,471,0.02,1628,0,27.35,0
Marvel Nemesis: Rise of the Imperfects,20,2005,10,7,0.38,479,3,29.85,9695
Wanted: Weapons of Fate,5,2009,7,19,0.37,618,2,34.75,105
Buzz! The Schools Quiz,7,2008,6,3,0.2,0,0,0.0,73
BlazBlue: Chrono Phantasma,6,2013,10,221,0.3,496,3,45.65,53
Project: Snowblind,14,2005,9,21,0.11,298,3,43.0,84
Peppa Pig: Theme Park Fun,4,2011,6,217,0.31,0,0,0.0,38
James Bond 007: Everything or Nothing,20,2004,7,7,0.42,97,3,46.1,31
Game Hits!,4,2010,6,276,0.09,0,0,0.0,38
Zone of the Enders: The Fist of Mars,9,2001,4,14,0.06,1054,1,40.0,157
Kill.Switch,14,2003,7,25,0.24,32,3,41.5,100
LEGO Indiana Jones 2: The Adventure Continues,5,2009,9,4,1.02,50,4,39.2,83
Ken to Mahou to Gakuen Mono. 3,6,2010,4,307,0.07,0,0,0.0,493
Super Smash Bros. Brawl,1,2008,10,0,12.84,9,3,50.95,170
World of Final Fantasy,10,2016,4,15,0.33,46,4,42.65,1056
Are You Smarter than a 5th Grader? Make the Grade,4,2008,6,28,0.39,166,1,0.0,38
BlazBlue: Calamity Trigger,6,2009,10,148,0.57,496,3,47.7,53
Mario & Sonic at the Rio 2016 Olympic Games,19,2016,9,0,0.34,0,0,0.0,164
Konductra,4,2006,5,346,0.02,1653,1,30.0,88
Prince of Persia: The Two Thrones,7,2005,9,5,0.68,52,2,46.75,63
The Lord of the Rings: The Third Age,7,2004,4,7,0.58,107,3,40.6,148
Grand Kingdom,10,2015,4,131,0.07,701,3,43.05,1056
Ehrgeiz,13,1998,10,9,0.3,0,0,0.0,192
Corpse Party: Blood Drive,23,2014,11,214,0.18,1009,2,33.7,22
Ultimate Marvel vs. Capcom 3,5,2011,10,12,0.07,48,3,42.6,279
Crysis,15,2007,7,7,0.71,297,2,49.5,498
TimeSplitters 2,20,2002,7,21,0.44,400,3,48.5,31
Fantastic Four: Rise of the Silver Surfer,6,2007,9,2,0.15,83,3,26.6,17
SingStar Vol. 3,6,2008,6,3,0.12,0,0,0.0,229
R.B.I. Baseball 2016,18,2016,1,440,0.05,0,0,0.0,522
Guitar Hero Live,5,2015,6,4,0.23,242,3,2.75,30
DiRT 3,15,2011,3,34,0.15,294,3,46.45,208
Untold Legends: Brotherhood of the Blade,17,2005,4,4,1.09,360,3,37.8,2
Polaris,16,1982,9,137,0.28,0,0,0.0,102
Growlanser: Heritage of War,7,2006,4,70,0.22,935,3,33.95,148
Pro Yaky? Spirits 2011,6,2011,1,14,0.18,0,0,0.0,205
Breeding Stud 2,13,1998,1,14,0.04,0,0,0.0,42
.hack//G.U. Vol.3//Redemption,7,2007,4,25,0.17,0,0,0.0,148
Online Chess Kingdoms,17,2006,6,14,0.02,69,1,33.4,67
James Cameron's Dark Angel,14,2002,9,23,0.07,311,3,27.65,84
Zone of the Enders,7,2001,7,14,0.75,44,2,42.7,41
Samurai Champloo: Sidetracked,7,2006,9,25,0.05,537,3,36.6,63
Disney Sing It: Pop Hits,7,2009,6,32,0.34,0,0,0.0,73
Ben 10 Alien Force: Vilgax Attacks,5,2009,9,58,0.22,211,4,34.65,83
Fish Tycoon,4,2007,8,35,0.26,865,1,26.5,57
Hamster Club 3,9,2002,8,202,0.36,0,0,0.0,87
Disney's Kim Possible 2: Drakken's Demise,9,2004,2,32,0.66,250,1,38.5,11
Penguin no Mondai X: Tenkuu no 7 Senshi,4,2009,9,14,0.19,0,0,0.0,26
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",17,2009,11,3,0.19,0,0,0.0,76
Tak and the Guardians of Gross,1,2008,9,28,0.16,166,4,35.5,106
Shark Tale,7,2004,9,4,0.75,142,1,37.75,63
Monster! Bass Fishing,9,2003,1,153,0.05,0,0,0.0,113
We Cheer,1,2008,8,11,0.52,623,4,31.65,24
Call of Duty: Modern Warfare 2,5,2009,7,4,13.47,7,2,50.15,105
Pirates of the Caribbean: Dead Man's Chest,9,2006,11,32,0.47,186,4,37.8,1591
WWE SmackDown vs Raw 2008,7,2007,10,28,2.34,156,3,39.1,239
Drome Racers,20,2003,3,7,0.03,852,1,30.3,19
Call of Duty: Modern Warfare Trilogy,6,2016,7,4,0.02,7,2,3.5,78
Cars,5,2006,3,28,0.25,167,1,35.55,575
EyeToy: Groove,7,2003,6,3,0.18,366,1,40.5,73
Major League Baseball 2K12,17,2012,1,2,0.09,83,1,0.0,16
System 3 presents Ferrari Challenge Trofeo Pirelli,1,2008,3,158,0.54,0,0,0.0,23
Tour de France 2014,6,2014,1,82,0.01,1047,1,0.0,205
Fuse (Insomniac),6,2013,7,7,0.11,0,0,0.0,78
Wallace & Gromit: Curse of the Were-Rabbit,7,2005,11,14,0.12,0,0,0.0,1
Code Geass: Hangyaku no Lelouch - Lost Colors,7,2008,11,25,0.06,0,0,0.0,1
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,4,2010,8,7,0.52,0,0,0.0,57
Code Lyoko: Quest for Infinity,1,2007,9,102,0.09,1079,4,33.25,106
NHL 2K7,14,2006,1,2,0.01,276,4,39.0,253
Capcom Classics Collection Reloaded,17,2006,6,12,0.33,780,3,37.5,67
Might & Magic Heroes VI,15,2011,4,5,0.32,0,0,0.0,49
Yu-Gi-Oh! The Sacred Cards (American and Others sales),9,2002,4,14,1.16,0,0,0.0,157
Top Gear Rally,9,2003,3,188,0.09,429,1,42.8,112
Blinx 2: Masters of Time & Space,14,2004,2,1,0.15,0,0,0.0,1072
SafeCracker: The Ultimate Puzzle Adventure,4,2009,5,305,0.14,1097,1,21.5,88
Up,5,2009,9,28,0.29,172,4,33.9,83
Super Puyo Puyo,8,1993,5,56,1.7,0,0,0.0,96
Resident Evil: The Mercenaries 3D,11,2011,9,12,0.49,48,2,35.7,48
Dead or Alive Xtreme Beach Volleyball,14,2003,1,1,0.59,225,2,40.4,253
FIFA 99,12,1998,1,7,0.54,0,0,0.0,605
Chopper Command,16,1982,7,4,0.5,0,0,0.0,1151
SimCity DS,4,2007,8,7,0.6,203,1,37.65,57
LEGO Indiana Jones 2: The Adventure Continues,17,2009,9,4,0.58,50,4,0.0,34
Shinken de Watashi ni Koi Shinasai! R,6,2012,9,524,0.02,0,0,0.0,17
Tony Hawk's Underground 2 Remix,17,2005,1,4,0.82,249,3,45.5,16
Juiced 2: Hot Import Nights,7,2007,3,28,0.39,548,3,36.35,9
Jimmy Neutron: Boy Genius,7,2002,2,28,0.41,166,1,2.9,154
Stuntman,9,2003,3,10,0.04,413,1,38.5,112
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,4,2007,4,0,4.93,0,0,0.0,12
Final Fantasy XIV: Heavensward,15,2015,9,15,0.02,46,3,46.85,68
The Matrix: Path of Neo,14,2005,9,10,0.31,110,3,40.15,84
Gaia Saver Hero Saidai no Sakusen,8,1994,4,56,0.03,0,0,0.0,36
Fuzion Frenzy 2,5,2007,6,1,0.17,16,4,27.1,30
World Soccer Winning Eleven 9 (JP & Others sales),17,2005,1,14,1.2,0,0,0.0,16
Blitz: The League,7,2005,1,53,0.89,162,2,42.0,3
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,13,2000,12,25,0.57,0,0,0.0,20
Jirou Akagawa: Majotachi no Nemuri,8,1995,11,415,0.05,0,0,0.0,3332
Macross Ace Frontier,17,2008,8,25,0.16,0,0,0.0,71
Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,17,2011,10,25,0.06,0,0,0.0,163
Army Men: RTS,20,2004,12,63,0.07,93,3,4.25,333
Prototype: Biohazard Bundle,18,2016,9,4,0.01,311,2,29.55,1030
Paperboy,12,1999,9,39,0.24,0,0,0.0,259
Second Sight,20,2004,11,34,0.05,400,3,42.75,353
Legend of Kay,19,2015,9,128,0.05,0,0,0.0,164
Titanfall,18,2014,7,7,2.95,127,2,46.2,62
Virtual Chess 64,12,1998,6,103,0.06,0,0,0.0,639
Zoids: Legacy,9,2003,4,99,0.08,1301,1,4.45,157
Hot Wheels: World Race,9,2003,3,28,0.14,166,1,3.1,112
Jumping Flash!,13,1995,2,3,0.3,0,0,0.0,79
PD Ultraman Battle Collection 64,12,1999,12,25,0.04,0,0,0.0,530
Aliens: Colonial Marines,5,2013,7,8,0.77,100,2,25.9,105
The Simpsons Game,4,2007,9,7,1.51,243,3,38.15,26
Petz: Horse Club,1,2008,6,5,0.21,923,1,0.0,25
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,8,1996,5,89,0.02,0,0,0.0,96
Kung Fu Chaos,14,2003,10,1,0.28,838,3,38.25,168
Tiger Woods PGA Tour 10,17,2009,1,7,0.24,57,1,35.0,16
Ultimate Board Game Collection,1,2007,6,171,0.14,1004,1,0.0,25
3Xtreme,13,1999,9,43,0.9,0,0,0.0,176
Minna no DS Seminar: Kanpeki Eitango Ryoku,4,2006,6,273,0.06,0,0,0.0,38
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,17,2012,9,25,0.17,0,0,0.0,34
Tokimeki Memorial: Girl's Side,7,2002,11,14,0.08,0,0,0.0,1
Gremlins,16,1983,9,10,0.46,0,0,0.0,102
Call of Duty 3,1,0,7,4,2.24,181,3,37.85,379
Imagine: Gymnast,4,2008,8,5,0.06,12,1,0.0,57
Super Famista 3,8,1994,1,25,0.39,0,0,0.0,27
Shining Force II,21,1993,12,8,0.19,0,0,0.0,353
EA Replay,17,2006,9,7,0.11,151,3,28.0,34
Rock Band 2,5,2008,6,7,2.2,58,3,50.15,30
Monster 4x4: Masters of Metal,7,2003,3,5,0.28,12,1,28.15,9
Quantum Break,15,2016,9,1,0.02,308,2,35.15,68
Monster Hunter Stories,11,2016,9,12,0.28,0,0,0.0,48
Katamari Forever,6,2009,5,25,0.4,247,1,41.05,3840
World War II Combat: Road To Berlin,14,2006,7,414,0.03,1341,2,0.6,100
Disney's Magical Quest Starring Mickey and Minnie,9,2002,9,0,0.22,0,0,0.0,179
Don Bradman Cricket 14,6,2014,1,331,0.01,1013,1,39.95,205
Minds and Mystery: 5 Game Pack,15,2014,9,536,0.01,0,0,0.0,68
LEGO The Hobbit,18,2014,9,19,0.27,182,4,37.9,1030
X-Men Origins: Wolverine - Uncaged Edition,6,2009,9,4,0.74,0,0,0.0,17
FIFA Street,20,2005,1,7,0.06,0,0,0.0,280
TouchMaster 2,4,2008,5,39,0.89,197,1,38.0,88
Prey the Stars,4,2008,9,48,0.07,1339,1,33.0,26
Me & My Katamari,17,2005,5,25,0.23,0,0,0.0,203
Robotech: Invasion,7,2004,7,63,0.11,558,3,28.5,41
Dirge of Cerberus: Final Fantasy VII,7,2006,7,15,1.48,46,3,31.95,41
Lego Star Wars: The Force Awakens,11,2016,9,19,0.12,182,4,3.9,48
Dream Chronicles,4,2010,11,74,0.02,1602,1,0.0,167
Divinity: Original Sin,18,2015,4,82,0.07,0,0,0.0,935
Blade Dancer: Lineage of Light,17,2006,4,10,0.06,1275,4,33.45,2
Kung Fu Panda,1,2008,9,4,0.91,432,4,38.35,106
Nintendogs + cats,11,2011,8,0,3.85,0,0,0.0,654
Champions of Norrath,7,2004,4,75,1.28,321,3,46.7,148
Honeycomb Beat,4,2006,5,14,0.06,21,1,30.5,88
Curious George,9,2006,9,25,0.16,709,1,32.5,179
Super Power League 2,8,1994,1,68,0.33,0,0,0.0,27
Gran Turismo 4 Prologue,7,2003,3,3,1.41,0,0,0.0,9
Wario Land 3,3,2000,2,0,2.2,0,0,0.0,3790
NHL 15,6,2014,1,7,0.36,18,4,0.8,205
Fight Night Round 3,7,2006,10,7,1.56,252,3,46.05,239
Aeon Flux,14,2005,9,28,0.01,231,3,36.0,84
Code:Realize - Sousei no Himegimi,23,2014,11,323,0.1,0,0,0.0,22
Tales of Destiny II,13,2000,4,25,0.81,32,3,43.35,137
Rollin' Rascals,4,2009,5,70,0.04,1494,1,0.0,88
Phineas and Ferb: Across the 2nd Dimension,1,2011,9,32,0.57,560,4,42.15,106
Medal of Honor: Vanguard,1,2007,7,7,0.09,221,3,31.5,379
Polar Bowler,4,2008,1,232,0.02,531,1,0.0,65
Prison Break: The Conspiracy,6,2010,9,41,0.25,889,3,22.9,17
Sudeki,14,2004,4,1,0.19,342,2,40.2,515
Tank Beat,4,2006,12,162,0.02,1326,4,22.7,14
Puppeteer,6,2013,2,16,0.26,233,4,44.25,692
"Ni Hao, Kai-lan: Super Game Day",1,2009,6,2,0.19,749,1,4.25,25
NFL Quarterback Club 2000,12,1999,1,30,0.4,0,0,0.0,605
Germany's Next Topmodel 2011,4,2011,8,522,0.02,0,0,0.0,57
Dragon Ball: XenoVerse,5,2015,10,25,0.24,117,3,3.35,279
Dragon's Dogma Online,10,2015,4,12,0.08,0,0,0.0,1056
Pinkalicious,4,2011,6,177,0.27,858,1,0.0,38
Tales of Berseria,10,2016,4,25,0.23,247,3,0.0,1056
Theme Park,13,1994,8,7,0.57,0,0,0.0,35
Disney Princess,9,2003,2,28,1.47,206,1,0.0,11
The Incredible Hulk,7,2008,9,8,0.38,142,3,28.0,63
Tenchu San Portable,17,2009,9,227,0.01,0,0,0.0,34
Custom Robo V2,12,2000,10,0,0.39,0,0,0.0,1234
V-Rally 3,14,2003,3,10,0.02,480,1,38.0,60
King's Field II,13,1996,4,227,0.26,0,0,0.0,137
Happy Feet,20,2006,9,39,0.25,250,1,4.3,291
Black * Rock Shooter: The Game,17,2011,4,53,0.15,797,3,36.6,2
Cabela's Big Game Hunter: Hunting Party,5,2011,1,4,0.18,0,0,2.5,58
Gauntlet / Rampart,9,2005,6,84,0.03,1574,1,0.0,104
Burnout 3: Takedown,7,2004,3,7,2.68,139,3,51.05,9
Cyber Troopers Virtual-On Marz,7,2003,10,8,0.04,0,0,0.0,239
Hitman (2016),18,2016,9,15,0.01,0,0,0.0,1030
AMF Xtreme Bowling,7,2006,1,92,0.02,1586,1,17.1,3
Marvel Super Hero Squad: The Infinity Gauntlet,5,2010,9,28,0.15,166,4,30.65,83
Dynasty Warriors: Gundam 3,6,2010,9,48,0.54,605,3,32.75,17
Iron Phoenix,14,2005,10,8,0.02,1604,3,32.25,168
Enduro,16,1982,6,114,0.87,0,0,0.0,851
Major League Baseball 2K6,7,2006,1,130,0.44,276,1,37.6,3
Final Fantasy IV: The Complete Collection,17,2011,4,15,0.56,594,4,42.25,2
